campaignID,group,date,clicked,subtotal
35,baseline,2021-01-18,,123.34
35,baseline,2021-01-13,,112.88
35,baseline,2021-01-17,,105.33
35,baseline,2021-01-31,,120.94
35,baseline,2021-01-07,,112.3
35,baseline,2021-01-10,,110.28
35,baseline,2021-01-09,,115.72
35,baseline,2021-01-10,,118.45
35,baseline,2021-01-21,,120.3
35,baseline,2021-01-26,,103.89
35,baseline,2021-01-06,,117.71
35,baseline,2021-01-18,,120.53
35,baseline,2021-01-28,,120.56
35,baseline,2021-01-17,,118.93
35,baseline,2021-01-21,,126.96
35,baseline,2021-01-13,,124.83
35,baseline,2021-01-18,,124.85
35,baseline,2021-01-23,,104.78
35,baseline,2021-01-03,,103.06
35,baseline,2021-01-28,,109.95
35,baseline,2021-01-04,,103.16
35,baseline,2021-01-20,,118.68
35,baseline,2021-01-17,,115.62
35,baseline,2021-01-02,,105.59
35,baseline,2021-01-24,,119.1
35,baseline,2021-01-03,,129.46
35,baseline,2021-01-16,,113.18
35,baseline,2021-01-18,,123.57
35,baseline,2021-01-08,,112.39
35,baseline,2021-01-18,,111.39
35,baseline,2021-01-12,,119.15
35,baseline,2021-01-02,,119.46
35,baseline,2021-01-18,,117.05
35,baseline,2021-01-18,,109.57
35,baseline,2021-01-16,,120.24
35,baseline,2021-01-02,,118.41
35,baseline,2021-01-14,,113.65
35,baseline,2021-01-11,,122.16
35,baseline,2021-01-29,,98.13
35,baseline,2021-01-30,,121.95
35,baseline,2021-01-27,,117.58
35,baseline,2021-01-19,,122.82
35,baseline,2021-01-07,,111.9
35,baseline,2021-01-05,,108.03
35,baseline,2021-01-17,,116.51
35,baseline,2021-01-17,,121.97
35,baseline,2021-01-20,,114.18
35,baseline,2021-01-04,,117.16
35,baseline,2021-01-26,,116.52
35,baseline,2021-01-27,,108.82
35,baseline,2021-01-28,,104.75
35,baseline,2021-01-08,,117.56
35,baseline,2021-01-23,,129.43
35,baseline,2021-01-11,,105.06
35,baseline,2021-01-17,,122.08
35,baseline,2021-01-16,,117.68
35,baseline,2021-01-22,,114.95
35,baseline,2021-01-17,,119.54
35,baseline,2021-01-13,,107.28
35,baseline,2021-01-17,,112.53
35,baseline,2021-01-27,,109.69
35,baseline,2021-01-06,,116.7
35,baseline,2021-01-07,,121.38
35,baseline,2021-01-01,,114.96
35,baseline,2021-01-16,,119.32
35,baseline,2021-01-28,,111.9
35,baseline,2021-01-30,,101.2
35,baseline,2021-01-28,,111.21
35,baseline,2021-01-04,,121.33
35,baseline,2021-01-29,,116.49
35,baseline,2021-01-27,,106.14
35,baseline,2021-01-18,,124.49
35,baseline,2021-01-19,,112.99
35,baseline,2021-01-20,,115.31
35,baseline,2021-01-24,,110.31
35,baseline,2021-01-29,,117.56
35,baseline,2021-01-14,,119.19
35,baseline,2021-01-31,,107.74
35,baseline,2021-01-28,,120.64
35,baseline,2021-01-10,,118.54
35,baseline,2021-01-24,,126.34
35,baseline,2021-01-16,,121.55
35,baseline,2021-01-25,,123.13
35,baseline,2021-01-27,,112.03
35,baseline,2021-01-16,,115.12
35,baseline,2021-01-03,,104.63
35,baseline,2021-01-28,,107.55
35,baseline,2021-01-13,,114.42
35,baseline,2021-01-10,,126.08
35,baseline,2021-01-11,,120.64
35,baseline,2021-01-06,,118.51
35,baseline,2021-01-24,,115.98
35,baseline,2021-01-28,,114.44
35,baseline,2021-01-04,,116.19
35,baseline,2021-01-26,,110.47
35,baseline,2021-01-07,,116.98
35,baseline,2021-01-15,,114.18
35,baseline,2021-01-26,,106.48
35,baseline,2021-01-07,,109.52
35,baseline,2021-01-24,,104.3
35,baseline,2021-01-14,,117.34
35,baseline,2021-01-02,,116.4
35,baseline,2021-01-18,,120.92
35,baseline,2021-01-15,,108.87
35,baseline,2021-01-12,,104.41
35,baseline,2021-01-10,,123.71
35,baseline,2021-01-06,,118.09
35,baseline,2021-01-29,,110.06
35,baseline,2021-01-24,,118.0
35,baseline,2021-01-28,,119.16
35,baseline,2021-01-29,,115.61
35,baseline,2021-01-28,,122.07
35,baseline,2021-01-01,,115.38
35,baseline,2021-01-20,,105.21
35,baseline,2021-01-14,,116.32
35,baseline,2021-01-13,,117.31
35,baseline,2021-01-18,,108.62
35,baseline,2021-01-02,,112.07
35,baseline,2021-01-09,,111.43
35,baseline,2021-01-29,,104.74
35,baseline,2021-01-30,,104.43
35,baseline,2021-01-09,,117.97
35,baseline,2021-01-24,,125.42
35,baseline,2021-01-19,,115.5
35,baseline,2021-01-18,,122.2
35,baseline,2021-01-14,,114.69
35,baseline,2021-01-29,,114.85
35,baseline,2021-01-05,,124.29
35,baseline,2021-01-21,,111.97
35,baseline,2021-01-13,,121.07
35,baseline,2021-01-02,,112.3
35,baseline,2021-01-05,,103.34
35,baseline,2021-01-01,,105.4
35,baseline,2021-01-30,,108.44
35,baseline,2021-01-14,,113.08
35,baseline,2021-01-13,,123.66
35,baseline,2021-01-20,,105.06
35,baseline,2021-01-08,,111.77
35,baseline,2021-01-04,,117.15
35,baseline,2021-01-15,,114.37
35,baseline,2021-01-18,,121.39
35,baseline,2021-01-30,,115.06
35,baseline,2021-01-31,,119.1
35,baseline,2021-01-05,,119.72
35,baseline,2021-01-01,,124.17
35,baseline,2021-01-29,,116.86
35,baseline,2021-01-06,,121.7
35,baseline,2021-01-15,,122.26
35,baseline,2021-01-30,,114.96
35,baseline,2021-01-29,,112.49
35,baseline,2021-01-02,,120.64
35,baseline,2021-01-30,,111.98
35,baseline,2021-01-13,,115.78
35,baseline,2021-01-27,,126.08
35,baseline,2021-01-14,,113.54
35,baseline,2021-01-23,,108.81
35,baseline,2021-01-18,,113.69
35,baseline,2021-01-24,,124.96
35,baseline,2021-01-14,,114.01
35,baseline,2021-01-08,,120.15
35,baseline,2021-01-28,,116.01
35,baseline,2021-01-13,,124.46
35,baseline,2021-01-22,,104.92
35,baseline,2021-01-31,,120.24
35,baseline,2021-01-31,,110.39
35,baseline,2021-01-20,,113.41
35,baseline,2021-01-15,,125.45
35,baseline,2021-01-05,,123.6
35,baseline,2021-01-25,,108.24
35,baseline,2021-01-23,,114.72
35,baseline,2021-01-08,,106.28
35,baseline,2021-01-18,,106.14
35,baseline,2021-01-02,,120.02
35,baseline,2021-01-16,,118.91
35,baseline,2021-01-22,,114.6
35,baseline,2021-01-10,,125.42
35,baseline,2021-01-09,,111.73
35,baseline,2021-01-22,,108.46
35,baseline,2021-01-17,,110.94
35,baseline,2021-01-15,,113.64
35,baseline,2021-01-18,,129.43
35,baseline,2021-01-24,,121.39
35,baseline,2021-01-02,,118.3
35,baseline,2021-01-13,,117.22
35,baseline,2021-01-07,,118.13
35,baseline,2021-01-27,,117.71
35,baseline,2021-01-30,,103.06
35,baseline,2021-01-30,,113.6
35,baseline,2021-01-18,,112.45
35,baseline,2021-01-04,,113.74
35,baseline,2021-01-15,,114.37
35,baseline,2021-01-29,,119.78
35,baseline,2021-01-15,,117.78
35,baseline,2021-01-21,,110.39
35,baseline,2021-01-05,,122.66
35,baseline,2021-01-15,,120.56
35,baseline,2021-01-05,,103.92
35,baseline,2021-01-05,,116.35
35,baseline,2021-01-12,,117.29
35,baseline,2021-01-11,,108.6
35,baseline,2021-01-12,,118.95
35,baseline,2021-01-30,,108.39
35,baseline,2021-01-09,,119.34
35,baseline,2021-01-29,,123.32
35,baseline,2021-01-19,,107.62
35,baseline,2021-01-28,,115.8
35,baseline,2021-01-26,,118.95
35,baseline,2021-01-29,,117.47
35,baseline,2021-01-13,,115.16
35,baseline,2021-01-18,,104.59
35,baseline,2021-01-30,,126.07
35,baseline,2021-01-21,,112.63
35,baseline,2021-01-30,,111.54
35,baseline,2021-01-18,,121.13
35,baseline,2021-01-20,,120.24
35,baseline,2021-01-06,,102.47
35,baseline,2021-01-12,,113.58
35,baseline,2021-01-10,,116.44
35,baseline,2021-01-20,,107.67
35,baseline,2021-01-20,,116.47
35,baseline,2021-01-08,,123.64
35,baseline,2021-01-04,,117.47
35,baseline,2021-01-12,,118.24
35,baseline,2021-01-18,,117.03
35,baseline,2021-01-24,,115.64
35,baseline,2021-01-12,,119.25
35,baseline,2021-01-16,,121.38
35,baseline,2021-01-05,,120.83
35,baseline,2021-01-07,,116.16
35,baseline,2021-01-06,,111.19
35,baseline,2021-01-20,,116.15
35,baseline,2021-01-05,,115.4
35,baseline,2021-01-13,,129.06
35,baseline,2021-01-02,,115.74
35,baseline,2021-01-27,,120.86
35,baseline,2021-01-28,,122.39
35,baseline,2021-01-19,,118.37
35,baseline,2021-01-20,,115.41
35,baseline,2021-01-09,,117.26
35,baseline,2021-01-14,,114.36
35,baseline,2021-01-20,,112.57
35,baseline,2021-01-03,,121.98
35,baseline,2021-01-30,,119.16
35,baseline,2021-01-24,,122.31
35,baseline,2021-01-27,,98.93
35,baseline,2021-01-19,,113.64
35,baseline,2021-01-05,,119.54
35,baseline,2021-01-28,,113.05
35,baseline,2021-01-02,,108.05
35,baseline,2021-01-04,,112.22
35,baseline,2021-01-29,,112.22
35,baseline,2021-01-27,,132.45
35,baseline,2021-01-10,,125.23
35,baseline,2021-01-15,,111.89
35,baseline,2021-01-16,,123.49
35,baseline,2021-01-15,,113.94
35,baseline,2021-01-08,,119.73
35,baseline,2021-01-03,,117.15
35,baseline,2021-01-11,,114.76
35,baseline,2021-01-11,,109.62
35,baseline,2021-01-28,,113.68
35,baseline,2021-01-25,,119.13
35,baseline,2021-01-18,,121.03
35,baseline,2021-01-01,,118.67
35,baseline,2021-01-12,,123.61
35,baseline,2021-01-14,,113.89
35,baseline,2021-01-29,,112.69
35,baseline,2021-01-25,,117.53
35,baseline,2021-01-24,,116.15
35,baseline,2021-01-19,,119.62
35,baseline,2021-01-30,,108.11
35,baseline,2021-01-12,,114.9
35,baseline,2021-01-13,,112.83
35,baseline,2021-01-21,,100.56
35,baseline,2021-01-27,,112.37
35,baseline,2021-01-10,,119.61
35,baseline,2021-01-04,,113.16
35,baseline,2021-01-19,,106.14
35,baseline,2021-01-20,,111.96
35,baseline,2021-01-31,,106.72
35,baseline,2021-01-19,,115.88
35,baseline,2021-01-12,,114.01
35,baseline,2021-01-30,,119.33
35,baseline,2021-01-19,,113.62
35,baseline,2021-01-09,,109.91
35,baseline,2021-01-18,,103.92
35,baseline,2021-01-09,,114.92
35,baseline,2021-01-19,,110.92
35,baseline,2021-01-30,,114.64
35,baseline,2021-01-28,,116.24
35,baseline,2021-01-18,,132.45
35,baseline,2021-01-09,,112.91
35,baseline,2021-01-17,,104.63
35,baseline,2021-01-30,,112.3
35,baseline,2021-01-07,,121.7
35,baseline,2021-01-06,,126.33
35,baseline,2021-01-02,,108.89
35,baseline,2021-01-27,,123.38
35,baseline,2021-01-17,,104.07
35,baseline,2021-01-24,,116.7
35,baseline,2021-01-13,,98.9
35,baseline,2021-01-02,,118.05
35,baseline,2021-01-05,,115.11
35,baseline,2021-01-25,,118.06
35,baseline,2021-01-30,,125.02
35,baseline,2021-01-13,,122.31
35,baseline,2021-01-09,,119.71
35,baseline,2021-01-26,,118.51
35,baseline,2021-01-25,,114.9
35,baseline,2021-01-10,,110.5
35,baseline,2021-01-17,,104.58
35,baseline,2021-01-04,,118.63
35,baseline,2021-01-17,,112.67
35,baseline,2021-01-31,,107.86
35,baseline,2021-01-30,,123.77
35,baseline,2021-01-14,,119.61
35,baseline,2021-01-23,,116.11
35,baseline,2021-01-03,,113.75
35,baseline,2021-01-27,,121.59
35,baseline,2021-01-15,,113.11
35,baseline,2021-01-03,,119.3
35,baseline,2021-01-27,,128.08
35,baseline,2021-01-09,,119.12
35,baseline,2021-01-08,,115.0
35,baseline,2021-01-31,,107.98
35,baseline,2021-01-20,,112.95
35,baseline,2021-01-10,,120.53
35,baseline,2021-01-07,,113.41
35,baseline,2021-01-19,,119.55
35,baseline,2021-01-22,,116.42
35,baseline,2021-01-28,,94.71
35,baseline,2021-01-20,,110.05
35,baseline,2021-01-27,,106.88
35,baseline,2021-01-13,,119.91
35,baseline,2021-01-18,,118.05
35,baseline,2021-01-27,,114.26
35,baseline,2021-01-11,,116.88
35,baseline,2021-01-10,,108.41
35,baseline,2021-01-03,,120.58
35,baseline,2021-01-03,,106.34
35,baseline,2021-01-12,,123.79
35,baseline,2021-01-29,,111.35
35,baseline,2021-01-23,,114.73
35,baseline,2021-01-28,,110.95
35,baseline,2021-01-23,,108.24
35,baseline,2021-01-23,,115.83
35,baseline,2021-01-22,,116.31
35,baseline,2021-01-19,,110.98
35,baseline,2021-01-05,,115.88
35,baseline,2021-01-28,,103.21
35,baseline,2021-01-19,,118.11
35,baseline,2021-01-06,,110.02
35,baseline,2021-01-20,,111.72
35,baseline,2021-01-25,,106.4
35,baseline,2021-01-22,,114.83
35,baseline,2021-01-28,,114.19
35,baseline,2021-01-05,,113.61
35,baseline,2021-01-16,,119.71
35,baseline,2021-01-13,,101.2
35,baseline,2021-01-26,,116.02
35,baseline,2021-01-22,,124.49
35,baseline,2021-01-13,,112.54
35,baseline,2021-01-11,,107.96
35,baseline,2021-01-14,,109.02
35,baseline,2021-01-25,,113.17
35,baseline,2021-01-17,,109.7
35,baseline,2021-01-31,,117.23
35,baseline,2021-01-26,,108.21
35,baseline,2021-01-08,,106.29
35,baseline,2021-01-13,,109.13
35,baseline,2021-01-03,,119.33
35,baseline,2021-01-20,,117.03
35,baseline,2021-01-13,,119.78
35,baseline,2021-01-27,,117.63
35,baseline,2021-01-21,,111.02
35,baseline,2021-01-24,,117.04
35,baseline,2021-01-16,,118.17
35,baseline,2021-01-18,,132.45
35,baseline,2021-01-02,,120.02
35,baseline,2021-01-22,,123.47
35,baseline,2021-01-11,,124.08
35,baseline,2021-01-18,,120.21
35,baseline,2021-01-03,,116.58
35,baseline,2021-01-05,,117.36
35,baseline,2021-01-20,,115.53
35,baseline,2021-01-10,,113.47
35,baseline,2021-01-26,,116.97
35,baseline,2021-01-06,,116.26
35,baseline,2021-01-03,,107.35
35,baseline,2021-01-28,,117.26
35,baseline,2021-01-14,,124.22
35,baseline,2021-01-06,,109.85
35,baseline,2021-01-07,,123.9
35,baseline,2021-01-21,,109.94
35,baseline,2021-01-21,,119.46
35,baseline,2021-01-21,,107.55
35,baseline,2021-01-27,,105.3
35,baseline,2021-01-13,,109.75
35,baseline,2021-01-21,,113.58
35,baseline,2021-01-14,,101.39
35,baseline,2021-01-17,,117.62
35,baseline,2021-01-28,,125.42
35,baseline,2021-01-18,,113.49
35,baseline,2021-01-27,,109.51
35,baseline,2021-01-26,,115.06
35,baseline,2021-01-18,,103.16
35,baseline,2021-01-27,,109.7
35,baseline,2021-01-18,,110.46
35,baseline,2021-01-05,,119.46
35,baseline,2021-01-10,,112.27
35,baseline,2021-01-03,,113.94
35,baseline,2021-01-23,,115.86
35,baseline,2021-01-14,,116.49
35,baseline,2021-01-21,,114.09
35,baseline,2021-01-26,,115.69
35,baseline,2021-01-08,,106.34
35,baseline,2021-01-16,,115.48
35,baseline,2021-01-31,,122.36
35,baseline,2021-01-22,,120.18
35,baseline,2021-01-07,,116.69
35,baseline,2021-01-31,,106.92
35,baseline,2021-01-23,,107.23
35,baseline,2021-01-16,,107.19
35,baseline,2021-01-01,,118.67
35,baseline,2021-01-17,,120.24
35,baseline,2021-01-11,,115.19
35,baseline,2021-01-30,,124.63
35,baseline,2021-01-21,,115.32
35,baseline,2021-01-24,,112.96
35,baseline,2021-01-14,,110.55
35,baseline,2021-01-29,,121.36
35,baseline,2021-01-15,,108.14
35,baseline,2021-01-01,,122.08
35,baseline,2021-01-15,,125.02
35,baseline,2021-01-03,,113.65
35,baseline,2021-01-10,,101.12
35,baseline,2021-01-02,,119.79
35,baseline,2021-01-19,,100.97
35,baseline,2021-01-10,,120.73
35,baseline,2021-01-05,,108.85
35,baseline,2021-01-31,,112.88
35,baseline,2021-01-01,,112.12
35,baseline,2021-01-04,,115.5
35,baseline,2021-01-30,,118.05
35,baseline,2021-01-19,,121.44
35,baseline,2021-01-14,,114.37
35,baseline,2021-01-07,,116.14
35,baseline,2021-01-21,,125.08
35,baseline,2021-01-02,,114.96
35,baseline,2021-01-05,,119.13
35,baseline,2021-01-04,,125.33
35,baseline,2021-01-20,,123.73
35,baseline,2021-01-11,,110.83
35,baseline,2021-01-07,,113.41
35,baseline,2021-01-12,,114.44
35,baseline,2021-01-19,,111.65
35,baseline,2021-01-12,,111.06
35,baseline,2021-01-29,,116.26
35,baseline,2021-01-19,,115.16
35,baseline,2021-01-02,,116.08
35,baseline,2021-01-24,,110.21
35,baseline,2021-01-19,,118.17
35,baseline,2021-01-16,,110.5
35,baseline,2021-01-27,,119.46
35,baseline,2021-01-11,,112.91
35,baseline,2021-01-25,,111.33
35,baseline,2021-01-05,,113.39
35,baseline,2021-01-03,,122.43
35,baseline,2021-01-29,,111.96
35,baseline,2021-01-16,,123.49
35,baseline,2021-01-08,,114.64
35,baseline,2021-01-02,,121.67
35,baseline,2021-01-09,,101.39
35,baseline,2021-01-01,,114.85
35,baseline,2021-01-13,,115.96
35,baseline,2021-01-30,,105.39
35,baseline,2021-01-10,,110.4
35,baseline,2021-01-07,,122.35
35,baseline,2021-01-08,,124.08
35,baseline,2021-01-11,,115.22
35,baseline,2021-01-29,,113.71
35,baseline,2021-01-23,,119.68
35,baseline,2021-01-15,,116.07
35,baseline,2021-01-17,,122.07
35,baseline,2021-01-05,,117.26
35,baseline,2021-01-28,,115.1
35,baseline,2021-01-19,,105.39
35,baseline,2021-01-17,,106.94
35,baseline,2021-01-05,,104.63
35,baseline,2021-01-05,,124.45
35,baseline,2021-01-14,,110.26
35,baseline,2021-01-16,,112.94
35,baseline,2021-01-25,,113.15
35,baseline,2021-01-24,,115.54
35,baseline,2021-01-17,,109.81
35,baseline,2021-01-05,,115.64
35,baseline,2021-01-21,,121.72
35,baseline,2021-01-02,,108.29
35,baseline,2021-01-09,,122.82
35,baseline,2021-01-08,,118.3
35,baseline,2021-01-11,,116.54
35,baseline,2021-01-20,,117.48
35,baseline,2021-01-15,,112.53
35,baseline,2021-01-11,,108.15
35,baseline,2021-01-14,,116.1
35,baseline,2021-01-16,,114.17
35,baseline,2021-01-13,,105.48
35,baseline,2021-01-06,,112.57
35,baseline,2021-01-09,,124.07
35,baseline,2021-01-13,,117.4
35,baseline,2021-01-24,,113.03
35,baseline,2021-01-10,,119.32
35,baseline,2021-01-19,,132.3
35,baseline,2021-01-07,,112.74
35,baseline,2021-01-01,,120.21
35,baseline,2021-01-25,,119.77
35,baseline,2021-01-13,,115.39
35,baseline,2021-01-07,,111.15
35,baseline,2021-01-18,,111.18
35,baseline,2021-01-04,,108.77
35,baseline,2021-01-03,,117.53
35,baseline,2021-01-02,,117.83
35,baseline,2021-01-17,,121.47
35,baseline,2021-01-17,,113.17
35,baseline,2021-01-27,,114.44
35,baseline,2021-01-07,,108.16
35,baseline,2021-01-29,,115.49
35,baseline,2021-01-20,,123.56
35,baseline,2021-01-29,,116.45
35,baseline,2021-01-05,,114.67
35,baseline,2021-01-26,,117.4
35,baseline,2021-01-10,,106.34
35,baseline,2021-01-22,,114.44
35,baseline,2021-01-27,,109.11
35,baseline,2021-01-19,,118.06
35,baseline,2021-01-19,,111.73
35,baseline,2021-01-04,,103.12
35,baseline,2021-01-11,,118.63
35,baseline,2021-01-12,,123.47
35,baseline,2021-01-02,,114.59
35,baseline,2021-01-30,,113.37
35,baseline,2021-01-19,,109.68
35,baseline,2021-01-08,,115.37
35,baseline,2021-01-12,,105.09
35,baseline,2021-01-07,,113.28
35,baseline,2021-01-14,,113.74
35,baseline,2021-01-08,,114.44
35,baseline,2021-01-29,,128.21
35,baseline,2021-01-16,,110.14
35,baseline,2021-01-16,,107.32
35,baseline,2021-01-06,,102.0
35,baseline,2021-01-04,,108.34
35,baseline,2021-01-06,,110.55
35,baseline,2021-01-09,,113.75
35,baseline,2021-01-03,,120.52
35,baseline,2021-01-25,,117.17
35,baseline,2021-01-28,,105.81
35,baseline,2021-01-17,,113.49
35,baseline,2021-01-22,,111.65
35,baseline,2021-01-31,,120.26
35,baseline,2021-01-19,,113.41
35,baseline,2021-01-21,,114.82
35,baseline,2021-01-15,,115.99
35,baseline,2021-01-24,,101.97
35,baseline,2021-01-12,,119.71
35,baseline,2021-01-26,,121.53
35,baseline,2021-01-31,,114.91
35,baseline,2021-01-28,,114.51
35,baseline,2021-01-11,,110.8
35,baseline,2021-01-23,,115.12
35,baseline,2021-01-09,,115.69
35,baseline,2021-01-05,,114.37
35,baseline,2021-01-20,,104.54
35,baseline,2021-01-17,,130.91
35,baseline,2021-01-18,,120.22
35,baseline,2021-01-10,,111.47
35,baseline,2021-01-27,,116.09
35,baseline,2021-01-31,,121.81
35,baseline,2021-01-25,,109.62
35,baseline,2021-01-25,,119.22
35,baseline,2021-01-11,,113.46
35,baseline,2021-01-05,,115.31
35,baseline,2021-01-11,,112.45
35,baseline,2021-01-22,,103.45
35,baseline,2021-01-15,,111.85
35,baseline,2021-01-05,,119.32
35,baseline,2021-01-23,,117.22
35,baseline,2021-01-18,,121.86
35,baseline,2021-01-10,,110.97
35,baseline,2021-01-12,,115.08
35,baseline,2021-01-27,,115.67
35,baseline,2021-01-30,,114.46
35,baseline,2021-01-27,,111.5
35,baseline,2021-01-10,,109.54
35,baseline,2021-01-19,,126.08
35,baseline,2021-01-29,,119.32
35,baseline,2021-01-12,,125.45
35,baseline,2021-01-06,,121.2
35,baseline,2021-01-16,,123.91
35,baseline,2021-01-05,,103.8
35,baseline,2021-01-28,,115.17
35,baseline,2021-01-14,,116.35
35,baseline,2021-01-18,,122.31
35,baseline,2021-01-18,,115.78
35,baseline,2021-01-07,,101.29
35,baseline,2021-01-10,,110.55
35,baseline,2021-01-17,,118.93
35,baseline,2021-01-14,,112.37
35,baseline,2021-01-28,,115.51
35,baseline,2021-01-04,,112.91
35,baseline,2021-01-06,,118.63
35,baseline,2021-01-30,,109.98
35,baseline,2021-01-02,,114.25
35,baseline,2021-01-17,,121.55
35,baseline,2021-01-10,,124.5
35,baseline,2021-01-09,,109.47
35,baseline,2021-01-03,,104.63
35,baseline,2021-01-14,,119.58
35,baseline,2021-01-17,,117.29
35,baseline,2021-01-17,,116.52
35,baseline,2021-01-06,,104.26
35,baseline,2021-01-10,,115.2
35,baseline,2021-01-28,,122.07
35,baseline,2021-01-01,,115.08
35,baseline,2021-01-03,,110.59
35,baseline,2021-01-04,,113.95
35,baseline,2021-01-17,,115.5
35,baseline,2021-01-06,,111.66
35,baseline,2021-01-05,,113.37
35,baseline,2021-01-13,,112.07
35,baseline,2021-01-22,,126.75
35,baseline,2021-01-30,,115.48
35,baseline,2021-01-28,,115.39
35,baseline,2021-01-26,,102.63
35,baseline,2021-01-14,,103.8
35,baseline,2021-01-19,,115.0
35,baseline,2021-01-13,,119.03
35,baseline,2021-01-29,,110.02
35,baseline,2021-01-18,,114.97
35,baseline,2021-01-09,,116.47
35,baseline,2021-01-20,,112.69
35,baseline,2021-01-05,,116.35
35,baseline,2021-01-15,,117.22
35,baseline,2021-01-31,,123.18
35,baseline,2021-01-18,,112.52
35,baseline,2021-01-11,,115.62
35,baseline,2021-01-23,,103.21
35,baseline,2021-01-25,,112.74
35,baseline,2021-01-07,,111.02
35,baseline,2021-01-06,,115.38
35,baseline,2021-01-25,,109.44
35,baseline,2021-01-13,,114.6
35,baseline,2021-01-17,,108.2
35,baseline,2021-01-23,,113.65
35,baseline,2021-01-19,,121.37
35,baseline,2021-01-14,,108.2
35,baseline,2021-01-18,,114.96
35,baseline,2021-01-26,,114.3
35,baseline,2021-01-06,,117.23
35,baseline,2021-01-24,,106.89
35,baseline,2021-01-11,,119.89
35,baseline,2021-01-27,,115.33
35,baseline,2021-01-14,,116.4
35,baseline,2021-01-17,,109.54
35,baseline,2021-01-24,,119.78
35,baseline,2021-01-16,,119.62
35,baseline,2021-01-29,,117.19
35,baseline,2021-01-23,,122.66
35,baseline,2021-01-17,,115.0
35,baseline,2021-01-22,,125.45
35,baseline,2021-01-11,,109.98
35,baseline,2021-01-08,,111.29
35,baseline,2021-01-28,,127.5
35,baseline,2021-01-15,,117.86
35,baseline,2021-01-12,,108.61
35,baseline,2021-01-13,,121.64
35,baseline,2021-01-10,,110.92
35,baseline,2021-01-02,,117.94
35,baseline,2021-01-22,,108.99
35,baseline,2021-01-03,,125.14
35,baseline,2021-01-16,,103.06
35,baseline,2021-01-29,,113.05
35,baseline,2021-01-16,,106.16
35,baseline,2021-01-20,,115.38
35,baseline,2021-01-18,,114.61
35,baseline,2021-01-01,,112.88
35,baseline,2021-01-27,,115.74
35,baseline,2021-01-25,,116.58
35,baseline,2021-01-26,,112.61
35,baseline,2021-01-31,,115.16
35,baseline,2021-01-28,,110.26
35,baseline,2021-01-03,,125.16
35,baseline,2021-01-07,,112.46
35,baseline,2021-01-09,,116.22
35,baseline,2021-01-25,,105.25
35,baseline,2021-01-05,,124.88
35,baseline,2021-01-12,,113.91
35,baseline,2021-01-30,,110.03
35,baseline,2021-01-31,,114.09
35,baseline,2021-01-07,,118.09
35,baseline,2021-01-22,,107.52
35,baseline,2021-01-27,,113.35
35,baseline,2021-01-03,,120.69
35,baseline,2021-01-10,,116.54
35,baseline,2021-01-02,,107.29
35,baseline,2021-01-23,,112.58
35,baseline,2021-01-29,,107.62
35,baseline,2021-01-19,,118.91
35,baseline,2021-01-31,,109.7
35,baseline,2021-01-10,,104.92
35,baseline,2021-01-17,,120.12
35,baseline,2021-01-25,,114.43
35,baseline,2021-01-15,,106.97
35,baseline,2021-01-07,,107.99
35,baseline,2021-01-13,,123.13
35,baseline,2021-01-21,,127.43
35,baseline,2021-01-13,,116.19
35,baseline,2021-01-16,,115.8
35,baseline,2021-01-03,,115.95
35,baseline,2021-01-07,,119.12
35,baseline,2021-01-12,,113.89
35,baseline,2021-01-05,,105.55
35,baseline,2021-01-18,,115.53
35,baseline,2021-01-21,,116.37
35,baseline,2021-01-09,,101.2
35,baseline,2021-01-16,,108.11
35,baseline,2021-01-10,,117.61
35,baseline,2021-01-25,,110.78
35,baseline,2021-01-06,,108.75
35,baseline,2021-01-24,,118.24
35,baseline,2021-01-21,,117.34
35,baseline,2021-01-17,,105.52
35,baseline,2021-01-22,,121.47
35,baseline,2021-01-09,,123.37
35,baseline,2021-01-22,,119.79
35,baseline,2021-01-05,,115.43
35,baseline,2021-01-10,,110.18
35,baseline,2021-01-19,,113.95
35,baseline,2021-01-31,,107.2
35,baseline,2021-01-03,,110.54
35,baseline,2021-01-09,,118.67
35,baseline,2021-01-02,,112.09
35,baseline,2021-01-21,,121.91
35,baseline,2021-01-17,,117.83
35,baseline,2021-01-29,,120.23
35,baseline,2021-01-07,,119.61
35,baseline,2021-01-25,,110.39
35,baseline,2021-01-11,,94.71
35,baseline,2021-01-11,,113.36
35,baseline,2021-01-29,,120.34
35,baseline,2021-01-10,,123.1
35,baseline,2021-01-01,,118.68
35,baseline,2021-01-19,,119.89
35,baseline,2021-01-19,,115.68
35,baseline,2021-01-18,,114.25
35,baseline,2021-01-19,,123.49
35,baseline,2021-01-20,,115.8
35,baseline,2021-01-12,,124.32
35,baseline,2021-01-09,,103.62
35,baseline,2021-01-14,,120.72
35,baseline,2021-01-11,,128.78
35,baseline,2021-01-31,,110.23
35,baseline,2021-01-07,,123.58
35,baseline,2021-01-26,,114.42
35,baseline,2021-01-06,,120.79
35,baseline,2021-01-08,,103.21
35,baseline,2021-01-30,,108.05
35,baseline,2021-01-09,,109.66
35,baseline,2021-01-10,,119.78
35,baseline,2021-01-20,,109.62
35,baseline,2021-01-27,,109.05
35,baseline,2021-01-23,,95.99
35,baseline,2021-01-17,,111.69
35,baseline,2021-01-06,,108.43
35,baseline,2021-01-19,,108.53
35,baseline,2021-01-27,,121.38
